entropy,epoch,grad_norm,learning_rate,loss,mean_token_accuracy,num_tokens,step
0.20146580040454865,0.016,2.65625,0.0002,0.333626925945282,0.9142506420612335,136950.0,1
0.14319374412298203,0.032,0.81640625,0.00019894179894179893,0.17753586173057556,0.9561168849468231,277844.0,2
0.20457828789949417,0.048,0.546875,0.0001978835978835979,0.14787665009498596,0.9581001102924347,414031.0,3
0.1618388220667839,0.064,0.34765625,0.00019682539682539682,0.11194509267807007,0.9690651893615723,550276.0,4
0.1159210205078125,0.08,0.2890625,0.0001957671957671958,0.07032352685928345,0.9793308675289154,686669.0,5
0.1155788004398346,0.096,0.28125,0.0001947089947089947,0.07796604186296463,0.9809873998165131,818811.0,6
0.08166968077421188,0.112,0.1884765625,0.00019365079365079365,0.060111984610557556,0.9847410321235657,955377.0,7
0.05495084449648857,0.128,0.18359375,0.0001925925925925926,0.032608963549137115,0.9915909767150879,1091619.0,8
0.05049088038504124,0.144,0.14453125,0.00019153439153439154,0.03394179046154022,0.9912585914134979,1229094.0,9
0.032694268971681595,0.16,0.142578125,0.00019047619047619048,0.025951500982046127,0.992845356464386,1366936.0,10
0.027311149053275585,0.176,0.1279296875,0.00018941798941798943,0.018628260120749474,0.9946736097335815,1506249.0,11
0.036458056420087814,0.192,0.208984375,0.00018835978835978837,0.03727714717388153,0.9916468560695648,1640795.0,12
0.01594148762524128,0.208,0.29296875,0.00018730158730158731,0.013433894142508507,0.9965654611587524,1777079.0,13
0.014184644911438227,0.224,0.271484375,0.00018624338624338623,0.01390196941792965,0.995185375213623,1914752.0,14
0.013831527903676033,0.24,0.2373046875,0.0001851851851851852,0.01153767853975296,0.9963686466217041,2053702.0,15
0.008667114190757275,0.256,0.07177734375,0.00018412698412698412,0.0043509649112820625,0.9989168643951416,2192795.0,16
0.017472359351813793,0.272,0.14453125,0.0001830687830687831,0.012395311146974564,0.995934009552002,2326014.0,17
0.010791155742481351,0.288,0.12255859375,0.000182010582010582,0.008862875401973724,0.9970747232437134,2461967.0,18
0.015150822699069977,0.304,0.1005859375,0.00018095238095238095,0.010854212567210197,0.9967598915100098,2597450.0,19
0.013722497038543224,0.32,0.140625,0.0001798941798941799,0.009271075017750263,0.9971446692943573,2734766.0,20
0.012363054789602757,0.336,0.12109375,0.00017883597883597884,0.009716158732771873,0.9973183870315552,2870436.0,21
0.00605728174559772,0.352,0.10302734375,0.00017777777777777779,0.0037001613527536392,0.9985260367393494,3007637.0,22
0.01521455217152834,0.368,0.140625,0.00017671957671957673,0.012423107400536537,0.996603786945343,3139457.0,23
0.006111592752858996,0.384,0.054931640625,0.00017566137566137565,0.00258707907050848,0.9993591606616974,3276992.0,24
0.0073570049135014415,0.4,0.125,0.00017460317460317462,0.004775223322212696,0.9990821480751038,3409684.0,25
0.010899156564846635,0.416,0.0771484375,0.00017354497354497354,0.004364206921309233,0.9980621635913849,3544094.0,26
0.009420957649126649,0.432,0.0732421875,0.0001724867724867725,0.0028575146570801735,0.9995727837085724,3679364.0,27
0.003772488795220852,0.448,0.09521484375,0.00017142857142857143,0.0010069136042147875,0.9997986257076263,3814578.0,28
0.0074875932186841965,0.464,0.1796875,0.00017037037037037037,0.013836315833032131,0.9975276291370392,3949387.0,29
0.0020694463746622205,0.48,0.08935546875,0.00016931216931216931,0.001167729846201837,0.9997188448905945,4085469.0,30
0.002937526209279895,0.496,0.1748046875,0.00016825396825396826,0.002709727268666029,0.9992507994174957,4223908.0,31
0.0026658415445126593,0.512,0.054931640625,0.0001671957671957672,0.0010274248197674751,0.9997981786727905,4361542.0,32
0.001200588623760268,0.528,0.11181640625,0.00016613756613756615,0.0007806741050444543,0.999810665845871,4500201.0,33
0.002785244840197265,0.544,0.171875,0.0001650793650793651,0.0034095393493771553,0.9992786943912506,4635056.0,34
0.0015979583840817213,0.56,0.052978515625,0.00016402116402116404,0.00045852907351218164,1.0,4772155.0,35
0.0024555122945457697,0.576,0.0301513671875,0.00016296296296296295,0.0005999744171276689,1.0,4910782.0,36
0.002361872815527022,0.592,0.06689453125,0.00016190476190476192,0.0020980609115213156,0.9994044005870819,5047431.0,37
0.001244675717316568,0.608,0.039306640625,0.00016084656084656084,0.0003010081418324262,1.0,5185159.0,38
0.0011670286767184734,0.624,0.014404296875,0.00015978835978835979,0.000248574186116457,1.0,5325839.0,39
0.0012732511386275291,0.64,0.0140380859375,0.00015873015873015873,0.0002484861761331558,1.0,5464989.0,40
0.003129174467176199,0.656,0.158203125,0.00015767195767195767,0.00201469287276268,0.9994181990623474,5601500.0,41
0.005415184888988733,0.672,0.07861328125,0.00015661375661375662,0.003683446440845728,0.9989841282367706,5737215.0,42
0.0009837052202783525,0.688,0.007720947265625,0.00015555555555555556,0.00015602796338498592,1.0,5874803.0,43
0.0014530150801874697,0.704,0.0634765625,0.0001544973544973545,0.0012169316178187728,0.9999003708362579,6012480.0,44
0.0015668163250666112,0.72,0.103515625,0.00015343915343915345,0.0008693344425410032,0.9998482167720795,6150794.0,45
0.002251535377581604,0.736,0.0245361328125,0.00015238095238095237,0.0005194947589188814,1.0,6288079.0,46
0.0016354906547348946,0.752,0.1044921875,0.00015132275132275134,0.0022961527574807405,0.9998008906841278,6423980.0,47
0.0015312128234654665,0.768,0.01507568359375,0.00015026455026455026,0.0002397549687884748,1.0,6559964.0,48
0.0019917673780582845,0.784,0.08203125,0.00014920634920634923,0.0009307736763730645,0.9997726082801819,6695710.0,49
0.00141295074718073,0.8,0.033203125,0.00014814814814814815,0.0004287343181204051,0.9999014735221863,6833459.0,50
0.001528655004221946,0.816,0.0322265625,0.0001470899470899471,0.0005667116492986679,0.9997328519821167,6974367.0,51
0.0012820357515010983,0.832,0.0098876953125,0.00014603174603174603,0.0002433283516438678,1.0,7112239.0,52
0.0014066776202525944,0.848,0.01031494140625,0.00014497354497354498,0.0002934201911557466,1.0,7249164.0,53
0.0013997738133184612,0.864,0.0260009765625,0.00014391534391534392,0.000315384182613343,1.0,7384655.0,54
0.0008874298655427992,0.88,0.005035400390625,0.00014285714285714287,0.0001392029516864568,1.0,7521429.0,55
0.0009852295625023544,0.896,0.00860595703125,0.00014179894179894179,0.00024613950517959893,0.9999061822891235,7661403.0,56
0.0012017246917821467,0.912,0.1865234375,0.00014074074074074076,0.0004512199084274471,0.9998034834861755,7798856.0,57
0.0006644258101005107,0.928,0.0025787353515625,0.00013968253968253967,8.696020813658834e-05,1.0,7932632.0,58
0.000979377786279656,0.944,0.036376953125,0.00013862433862433865,0.00023211193911265582,0.9998757541179657,8068910.0,59
0.0015115536516532302,0.96,0.78125,0.00013756613756613756,0.0010672260541468859,0.999767541885376,8202801.0,60
0.0005717098683817312,0.976,0.0167236328125,0.0001365079365079365,8.16580286482349e-05,1.0,8338157.0,61
0.003131548553938046,0.992,0.890625,0.00013544973544973545,0.015239622443914413,0.9983075559139252,8474329.0,62
0.0008283642819151282,1.0,0.345703125,0.0001343915343915344,0.0011162086157128215,0.9996258020401001,8543733.0,63
0.0020925523131154478,1.016,0.236328125,0.00013333333333333334,0.003066645236685872,0.9996458888053894,8677062.0,64
0.0017770518315955997,1.032,0.7109375,0.00013227513227513228,0.003249332308769226,0.9993536472320557,8814526.0,65
0.001695079728960991,1.048,0.11669921875,0.00013121693121693123,0.0007626436417922378,0.9999178946018219,8952540.0,66
0.0020892967586405575,1.064,0.08251953125,0.00013015873015873017,0.0005850906018167734,0.9998832046985626,9090398.0,67
0.003031509928405285,1.08,0.11962890625,0.0001291005291005291,0.0010928583797067404,0.9997933804988861,9226728.0,68
0.002176828682422638,1.096,0.0186767578125,0.00012804232804232806,0.00047336777788586915,1.0,9364105.0,69
0.0026284168707206845,1.112,0.0281982421875,0.00012698412698412698,0.0005438548978418112,1.0,9501926.0,70
0.008825790602713823,1.1280000000000001,0.0908203125,0.00012592592592592592,0.004381930455565453,0.9987124502658844,9635367.0,71
0.0028813028475269675,1.144,0.05322265625,0.00012486772486772487,0.0007549446308985353,1.0,9772783.0,72
0.002607832313515246,1.16,0.0284423828125,0.0001238095238095238,0.0005530711496248841,1.0,9912690.0,73
0.002482637530192733,1.176,0.03662109375,0.00012275132275132276,0.0006256908527575433,0.9999139308929443,10049169.0,74
0.004183099954389036,1.192,0.0299072265625,0.0001216931216931217,0.0017295167781412601,0.9996709823608398,10184126.0,75
0.002094515017233789,1.208,0.020263671875,0.00012063492063492063,0.00046106442459858954,1.0,10322247.0,76
0.0014846685226075351,1.224,0.1474609375,0.00011957671957671959,0.0004564574337564409,0.9998417496681213,10462389.0,77
0.0012615132727660239,1.24,0.03955078125,0.00011851851851851852,0.000283691450022161,0.9999054968357086,10598758.0,78
0.0018572186236269772,1.256,0.11181640625,0.00011746031746031746,0.001179017941467464,0.9996164739131927,10733702.0,79
0.0013388812076300383,1.272,0.0162353515625,0.0001164021164021164,0.00025554231251589954,1.0,10867605.0,80
0.0010349398362450302,1.288,0.154296875,0.00011534391534391535,0.0006527788355015218,0.9999097883701324,11003942.0,81
0.001605368044693023,1.304,0.10009765625,0.00011428571428571428,0.000578597653657198,0.9998033344745636,11141841.0,82
0.0013860949547961354,1.32,0.01434326171875,0.00011322751322751324,0.0002755451132543385,1.0,11280369.0,83
0.0009529872331768274,1.336,0.00531005859375,0.00011216931216931217,0.00014398818893823773,1.0,11419380.0,84
0.0009737433574628085,1.3519999999999999,0.006072998046875,0.00011111111111111112,0.00015394631191156805,1.0,11554701.0,85
0.0010828085651155561,1.3679999999999999,0.07861328125,0.00011005291005291005,0.0005537711549550295,0.9998647570610046,11689101.0,86
0.0013114234316162765,1.384,0.01611328125,0.000108994708994709,0.00018648219702299684,1.0,11824082.0,87
0.001198742596898228,1.4,0.023681640625,0.00010793650793650794,0.00020770799892488867,1.0,11960449.0,88
0.0009433036611881107,1.416,0.016845703125,0.0001068783068783069,0.00013913691509515047,1.0,12094027.0,89
0.0010873671271838248,1.432,0.0159912109375,0.00010582010582010582,0.00019618401711340994,1.0,12229244.0,90
0.0013859896716894582,1.448,0.0113525390625,0.00010476190476190477,0.00023553695064038038,1.0,12365458.0,91
0.0008063363202381879,1.464,0.005126953125,0.0001037037037037037,0.00011159560381202027,1.0,12502011.0,92
0.000471535517135635,1.48,0.003021240234375,0.00010264550264550266,5.4589181672781706e-05,1.0,12636967.0,93
0.000516097410582006,1.496,0.0074462890625,0.00010158730158730159,7.682306750211865e-05,1.0,12771754.0,94
0.0011100927367806435,1.512,0.00830078125,0.00010052910052910055,0.0002182706812163815,1.0,12907028.0,95
0.0011536003148648888,1.528,0.0096435546875,9.947089947089946e-05,0.0001545427367091179,1.0,13043278.0,96
0.0005037809751229361,1.544,0.0038909912109375,9.841269841269841e-05,6.391557690221816e-05,1.0,13181320.0,97
0.0005561189027503133,1.56,0.00286865234375,9.735449735449735e-05,6.620727072004229e-05,1.0,13317344.0,98
0.0006614328303840011,1.576,0.00506591796875,9.62962962962963e-05,7.777276914566755e-05,1.0,13453461.0,99
0.000870558520546183,1.592,0.004119873046875,9.523809523809524e-05,0.00011292324052192271,1.0,13591609.0,100
0.0007483931112801656,1.608,0.0299072265625,9.417989417989419e-05,0.0007218069513328373,0.999729335308075,13730372.0,101
0.0005004600388929248,1.624,0.002197265625,9.312169312169312e-05,6.485114863608032e-05,1.0,13868854.0,102
0.0003236317861592397,1.6400000000000001,0.001068115234375,9.206349206349206e-05,3.4854769182857126e-05,1.0,14008532.0,103
0.000359541765647009,1.6560000000000001,0.0024261474609375,9.1005291005291e-05,4.16312541346997e-05,1.0,14146576.0,104
0.00042074591328855604,1.6720000000000002,0.002105712890625,8.994708994708995e-05,5.666602373821661e-05,1.0,14284119.0,105
0.0007393213309114799,1.688,0.004425048828125,8.888888888888889e-05,0.00010314920655218884,1.0,14420451.0,106
0.000757253379561007,1.704,0.0036163330078125,8.783068783068782e-05,0.00011229865776840597,1.0,14557698.0,107
0.0004221270210109651,1.72,0.00136566162109375,8.677248677248677e-05,3.935369022656232e-05,1.0,14693524.0,108
0.0004219303227728233,1.736,0.001129150390625,8.571428571428571e-05,4.799591260962188e-05,1.0,14830439.0,109
0.0012125998036935925,1.752,0.020751953125,8.465608465608466e-05,0.00044049922144040465,0.9996615946292877,14964177.0,110
0.0004999248194508255,1.768,0.00194549560546875,8.35978835978836e-05,6.484298501163721e-05,1.0,15101814.0,111
0.0006633308657910675,1.784,0.0028839111328125,8.253968253968255e-05,8.08665354270488e-05,1.0,15238916.0,112
0.00028855334676336497,1.8,0.000885009765625,8.148148148148148e-05,3.039587136299815e-05,1.0,15377619.0,113
0.0007948732963996008,1.8159999999999998,0.00811767578125,8.042328042328042e-05,0.00014799578639212996,1.0,15513628.0,114
0.0012906992342323065,1.8319999999999999,0.01080322265625,7.936507936507937e-05,0.0002395520277787,1.0,15646250.0,115
0.0005132041114848107,1.8479999999999999,0.00390625,7.830687830687831e-05,7.44459975976497e-05,1.0,15781609.0,116
0.00033589836675673723,1.8639999999999999,0.001068115234375,7.724867724867725e-05,3.8003749068593606e-05,1.0,15918210.0,117
0.0004772930988110602,1.88,0.003875732421875,7.619047619047618e-05,7.187137089204043e-05,1.0,16053965.0,118
0.000721832417184487,1.896,0.00372314453125,7.513227513227513e-05,9.605692321201786e-05,1.0,16190128.0,119
0.0005687232041964307,1.912,0.00482177734375,7.407407407407407e-05,8.036065264604986e-05,1.0,16328661.0,120
0.000546868541277945,1.928,0.0033111572265625,7.301587301587302e-05,8.08686891105026e-05,1.0,16465823.0,121
0.0008394562755711377,1.944,0.00726318359375,7.195767195767196e-05,0.00012944609625265002,1.0,16600413.0,122
0.0004834074206883088,1.96,0.001708984375,7.089947089947089e-05,5.661028262693435e-05,1.0,16738288.0,123
0.00038021332875359803,1.976,0.000858306884765625,6.984126984126984e-05,4.003167123300955e-05,1.0,16876495.0,124
0.00035814363218378276,1.992,0.001495361328125,6.878306878306878e-05,4.3680513044819236e-05,1.0,17017208.0,125
0.0004538856737781316,2.0,0.004730224609375,6.772486772486773e-05,7.433148857671767e-05,1.0,17087466.0,126
